id_book,name_book
612.82/Ш122-153481,"Шабаловская, Марина Владимировна. Вводная практика по специальности ""Клиническая психология"" для студентов 1 курса [Текст] : учебно-методическое пособие по специальности 37.05.01 ""Клиническая психология"" (уровень специалитета) / М. В. Шабаловская ; рец. О. В. Терехина, 2018. - 44 с."
612.824.014.464/Б877-601407,"Бредбери М. Концепция гематоэнцефалического барьера [Текст] / М. Бредбери; Перевод с англ. В.И.Кандрора; Под ред. Г.Н.Кассиля, 1983. - 480 с."
612.88/М473-513236,
612/H19-665074,
612/H19-665074,"Hall, John E. Guyton and Hall Textbook of Medical Physiology [Текст] / J. E. Hall, 2016. - 1145 p."
612/А230-136843,
612/А501-533773,
612/В526-646833,
612/Г147-714844,
612/Д260-257052,
612/Д261-125452,
612/Д261-125452,"Дегтярев, Виталий Прокофьевич. Нормальная физиология [Текст] : учебник для студентов образовательных учреждений высшего профессионального образования, обучающихся по специальностям 31.05.01 ""Лечебное дело"", 31.05.03 ""Стоматология"" укрупненной группы направлений подготовки, 31.00.00 ""Клиническая медицина"" по дисциплине ""Нормальная физиология"" / В. П. Дегтярев, Н. Д. Сорокина, 2016. - 480 с. ; [8] л. ил. с."
612/Л44-233848,
612/Н781-690296,
612/Н831-284340,
612/Н831-284340,"Нормальная физиология [Текст] : учебник для студентов медицинских вузов по специальностям ""Лечебное дело"" и ""Педиатрия"" / Н. А. Агаджанян [и др.] ; под ред. В. М. Смирнова, 2010. - 480 с."
612/Н831-377127,
612/Н831-396500,
612/Н831-396500,"Нормальная физиология [Текст] : учебник для студентов, обучающихся по специальности 040400 - Стоматология / Московский медико-стоматологический университет (М.), кафедра нормальной физиологии, 2006. - 736 с."
612/Н831-683906,
612/Н831-683906,"Нормальная физиология [Текст] : учебник для студентов стоматологических факультетов медицинских вузов / под ред. А. В. Завьялова, В. М. Смирнова, 2009. - 816 с."
612/Н831-800089,
612/О664-101399,
612/О664-101399,"Орлов, Ратмир Сергеевич. Нормальная физиология [Текст] : учебник для вузов / Р. С. Орлов, А. Д. Ноздрачев ; ред. Э. Г. Улумбеков, 2005. - 696 с."
612/О664-173765,
612/П691-371965,
612/П691-453752,
612/П691-493086,
612/П691-493086,"Практикум по физиологии с основами анатомии [Текст] : учебное пособие для студентов, обучающихся по основным профессиональным образовательным программам высшего образования, по специальности ""Фармация"" / Сибирский медицинский университет (Томск), 2015. - 264 с."
612/П691-674764,
612/Ф504-107943,
612/Ф504-121994,
612/Ф504-188265,
612/Ф504-194589,
612/Ф504-383500,"Физиология с основами анатомии [Текст] : учебник для студентов фармацевтических факультетов медицинских вузов, обучающихся в образовательных организациях высшего образования по направлению 06.03.01 ""Биология"" (профиль ""Биомедицина"") и смежным направлениям / Н. А. Барбараш [и др.] ; под ред. В. М. Смирнова [и др.], 2021. - 376 с."
